ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1712944325.48269,C59VDe1vcaKEUXw1Ce,10.30.222.137,35358,180.188.25.47,80,tcp,http,6.529027,661,4277,SF,T,F,0,ShADTadfF,14,3388,9,4769,-,6
1712944338.92291,CKt80V2VOFw8AqF0rd,10.30.224.195,54336,2.21.98.16,80,tcp,http,2.466038,178,421,RSTO,T,F,0,ShADadfR,6,430,4,593,-,6
1712944335.22277,CluL0M266nn8RrSEd,10.30.222.137,53650,180.188.25.46,80,tcp,http,6.214524,981,307,SF,T,F,0,ShADTadfF,6,2282,5,575,-,6
1712944325.54964,CIhNmu4OEeIQeAz6l1,10.30.222.137,33014,47.251.5.25,8742,tcp,http,18.179976,493,281,SF,T,F,0,ShADTaFdfR,14,2187,7,661,-,6
1712944311.30002,CXzSPeq9onRr9iNa6,10.30.222.137,55060,23.237.60.122,80,tcp,http,40.136911,672,9577,SF,T,F,0,ShADTadfF,22,3184,11,10157,-,6
1712944309.73987,CBvbKnWOmImqLM7yg,10.30.222.137,54258,208.95.112.1,80,tcp,http,41.697321,216,542,SF,T,F,0,ShADTadfF,13,1132,4,758,-,6
1712944326.25635,CCd4cf1w5v2n4hZy5j,10.30.222.137,38164,23.237.196.50,80,tcp,http,25.18141,613,520,SF,T,F,0,ShADTadfF,17,3957,6,848,-,6
1712944383.40664,CZOcml2NQ5WGhukzt9,10.30.224.195,54343,2.21.98.16,80,tcp,http,1.60051,229,982,SF,T,F,0,ShADadfFR,8,561,5,1194,-,6
1712944382.9938,CbGMud2DXFuF0nNvjh,10.30.222.137,50894,103.82.219.81,80,tcp,http,8.307106,605,296,SF,T,F,0,ShADadfF,6,925,5,564,-,6
1712944374.77268,CxgJS93CozBJjTcdGl,10.30.222.137,54314,208.95.112.1,80,tcp,http,16.528277,216,542,SF,T,F,0,ShADadfF,13,916,5,810,-,6
1712944406.46806,CDXlPn2tlllyXBRcKh,10.30.224.195,54348,2.21.98.16,80,tcp,http,6.506797,192,70014,SF,T,F,0,ShADadfF,33,1548,54,72186,-,6
1712944533.67975,CVg7GO3YCZYF8dGXMj,10.30.222.137,39736,8.219.89.234,80,tcp,http,4.740103,818,899,SF,T,F,0,ShADadfF,8,1242,6,1219,-,6
1712944300.89768,CUuCkT3uu23TmzuBNa,10.30.222.137,48690,104.26.6.35,2082,tcp,http,2.234223,2898,3345,S1,T,F,0,ShADad,12,3538,10,3873,-,6
1712944383.9981,CpmDc83C2pOhLxFdi6,10.30.234.230,36816,49.0.204.153,80,tcp,http,302.315916,2016,154,SF,T,F,0,ShADadfF,13,2700,6,474,-,6
1712944448.34073,CDQzJp4V39LveQ9Lyg,10.30.222.137,38256,23.237.196.50,80,tcp,http,303.894865,617,520,SF,T,F,0,ShADTadfF,12,1874,4,736,-,6
1712944483.20573,C2ihwn4RykKKV0aYke,10.30.222.137,43658,103.82.219.84,80,tcp,http,303.374326,687,300,SF,T,F,0,ShADadfF,10,1215,4,516,-,6
1712944606.09518,CFNO8u4Owiyxhjvto5,10.30.222.137,43720,103.82.219.84,80,tcp,http,19.129911,760,300,S3,T,F,0,ShADTadf,16,6920,8,756,-,6
1712944557.87248,C5YfvW2Bt7Ai5KTKpe,10.30.222.137,35678,128.1.248.178,12370,tcp,http,230.317073,173,177,S1,T,F,0,ShADad,19,953,18,909,-,6
1712944554.74039,C9DGnj371DsVEF8RQa,10.30.222.137,58334,156.236.118.52,12371,tcp,http,245.337837,174,178,S1,T,F,0,ShADad,18,1118,17,1070,-,6
1712944533.95791,CCdNCt4wUDycuA7Rc3,10.30.222.137,43986,119.147.179.152,80,tcp,http,6.371609,1016,291,S3,T,F,0,ShADadf,8,1456,5,559,-,6
1712944869.76177,CqGj0o30eTb7UWkVj2,10.30.222.137,33232,47.251.5.25,8742,tcp,http,22.74168,210,318,SF,T,F,0,ShADTaFfRt,10,936,6,646,-,6
1712944892.79625,Cn0DmIihs94fJpeR1,10.30.222.137,39862,8.219.89.234,80,tcp,http,13.487714,532,267,SF,T,F,0,ShADadfF,6,852,5,535,-,6
1712945130.32044,Clmmz728Hi1ydE1Bh,10.30.222.137,62203,142.251.47.131,80,tcp,http,9.955602,32126,273,SF,T,F,0,ShADTaTdfF,50,64185,22,1249,-,6
1712944901.81531,CId33gjoT0BXXShQa,10.30.222.137,58464,156.236.118.52,12371,tcp,http,300.937435,174,178,SF,T,F,0,ShADadFf,23,1378,21,1278,-,6
1712944904.46855,ChGBda2lPzwj9BApGh,10.30.222.137,35808,128.1.248.178,12370,tcp,http,300.941058,173,178,SF,T,F,0,ShADadFf,24,1153,22,1070,-,6
1712944924.97243,CfAsX45c3a5HDgBR2,10.30.222.137,49010,104.26.6.35,2082,tcp,http,1.503843,2898,3343,S1,T,F,0,ShADadt,11,3502,10,3871,-,6
1712945260.22839,CZtZJr3rXvO5T8OBkd,10.30.224.195,54431,192.229.221.95,80,tcp,http,4.072085,254,1265,RSTO,T,F,0,ShADadfR,7,558,4,1437,-,6
1712944983.48632,CjizGT2KiC5pOiVdS,10.30.222.137,55388,23.237.60.122,80,tcp,http,308.123198,672,9492,SF,T,F,0,ShADTadfF,23,3908,11,10072,-,6
1712944992.40567,CIBztP2XvaGM0Z6X6e,10.30.222.137,49144,103.82.219.45,80,tcp,http,303.702636,700,454,SF,T,F,0,ShADTadfF,14,2836,5,722,-,6
1712945071.94247,CHlKOz40pod8QCsYYk,10.30.222.137,51210,103.82.219.81,80,tcp,http,309.643271,605,296,SF,T,F,0,ShADTadfF,14,1962,5,564,-,6
1712945662.39176,CPylho3VEMaM1pbt28,10.30.222.137,37732,34.111.192.2,80,tcp,http,3.702229,240,30618,SF,T,F,0,ShADadfF,26,1608,26,31978,-,6
1712945361.91346,Cb02cs26glqKmQ9AP1,10.30.222.137,54650,14.22.7.140,80,tcp,http,308.209958,1018,291,SF,T,F,0,ShADTadfF,16,5930,6,619,-,6
1712945839.05591,Cn2Atf2o669SgROUkc,10.30.222.137,44042,103.82.219.84,80,tcp,http,73.109498,697,300,SF,T,F,0,ShADadfF,13,1389,5,568,-,6
1712945924.14388,CIDdWK1gSdCqVDuTR7,10.30.222.137,33532,47.251.5.25,8742,tcp,http,18.057852,208,363,SF,T,F,0,ShADaFdfR,11,760,5,631,-,6
1712945714.01953,C5WriX1EGwnv10CG12,10.30.234.230,37364,49.0.204.153,80,tcp,http,304.139411,2034,154,SF,T,F,0,ShADadfF,13,2718,6,474,-,6
1712945917.41777,CLmRNF2uVpzn6iUaZ6,10.30.222.137,49324,103.82.219.45,80,tcp,http,303.369975,794,470,SF,T,F,0,ShADadfF,12,1434,4,686,-,6
1712945960.67096,Cwl2jg4p3MxSTpJZfl,10.30.222.137,49250,104.26.6.35,2082,tcp,http,1.411198,2898,3338,S1,T,F,0,ShADad,11,3478,10,3866,-,6
1712946079.25771,CWTTma1L6cUjhft1r,10.30.222.137,51436,103.82.219.81,80,tcp,http,306.509706,609,296,SF,T,F,0,ShADadfF,14,1361,6,616,-,6
1712946605.6026,CjgnmZQ9vaSuwvsSi,10.30.224.195,59035,41.175.223.32,80,tcp,http,4.719666,111,168,SF,T,F,0,ShADTadfFR,12,948,6,432,-,6
1712946889.56776,CGI8jc2dPvwBIsdVn1,10.30.222.137,62545,142.251.47.131,80,tcp,http,6.93534,68850,273,SF,T,F,0,ShADaTTdfF,65,87534,36,1725,-,6
1712946973.99054,C7cMTd3mHhkz0OUf12,10.30.222.137,62578,93.184.221.240,80,tcp,http,9.917,317,5191,SF,T,F,0,ShDATadfF,11,1122,10,5615,-,6
1712947154.80214,CibFzn4mhNE9TUJnE9,10.30.224.195,63826,77.246.57.17,80,tcp,http,11.813709,2072,7669,SF,T,F,0,ShADadfF,18,2816,17,8361,-,6
1712947816.43858,Cj3LSA4egjI7cAtpF9,10.30.222.137,62754,172.64.149.23,80,tcp,http,1.900582,307,2243,SF,T,F,0,ShADadfF,6,559,7,2535,-,6
1712947570.25965,C3wlXc2bLvy7XOQqbc,10.30.238.223,49174,54.76.107.61,80,tcp,http,8.376582,679,1234,SF,T,F,0,ShADadfFRR,8,1087,5,1502,-,6
1712947642.39902,C1UHzf4GuHqcRcvutj,10.30.222.137,40476,8.219.89.234,80,tcp,http,303.066198,1017,290,SF,T,F,0,ShADadfF,12,1649,5,558,-,6
1712948113.5391,CED8qvcdq3VDDGGM9,10.30.222.137,37756,34.111.192.2,80,tcp,http,2.155476,240,13748,SF,T,F,0,ShADadfF,14,976,14,14484,-,6
1712948124.37394,CB5iQt4cdseELm1zpb,10.30.222.137,48752,180.188.25.45,80,tcp,http,3.696631,340,730,SF,T,F,0,ShADadfF,6,660,5,998,-,6
1712948076.39066,CoK4uj49vWnBXgcGW9,10.30.234.230,50784,54.169.24.12,80,tcp,http,307.258062,1359,93,SF,T,F,0,ShADTadfF,18,9098,6,429,-,6
1712948555.87932,CuvcHp1VzqP9qqI2ce,10.30.234.230,44320,34.111.192.2,80,tcp,http,3.341716,201,31242,SF,T,F,0,ShADadfF,28,1665,27,32654,-,6
1712948581.58227,COv9Xr1z9yUHLTHUc,10.30.244.55,63877,41.175.223.32,80,tcp,http,4.529267,111,168,RSTO,T,F,0,ShADadfR,9,507,4,340,-,6
1712948609.34319,CloL7J17oq62C1tpy3,10.30.244.55,63893,142.251.216.67,80,tcp,http,92.394502,9348,3594,RSTR,T,F,0,ShADadfTr,14,9922,13,4126,-,6
1712948757.08156,Cf4C9R3llr73qLVQbc,10.30.244.55,63993,79.140.94.18,80,tcp,http,5.742926,82,127,SF,T,F,0,ShADadfF,5,294,5,339,-,6
1712948767.10314,CyR4nR3UiJqvutdxEe,10.30.244.55,64011,192.229.221.95,80,tcp,http,8.843485,253,203589,RSTO,T,F,0,ShADadtfR,82,3569,146,210901,-,6
1712948486.48919,CE7ibT1KUZSWnvG3ib,10.30.222.137,41622,103.235.46.40,80,tcp,http,2.514419,158,1248,S3,T,F,0,ShADadf,5,426,4,1464,-,6
1712948943.01573,CGB3Jp2q7HEsbM9hH9,10.30.224.195,55041,217.20.58.99,80,tcp,http,6.532324,357,654,RSTO,T,F,0,ShADadfR,8,713,4,826,-,6
1712948775.86601,CsrjZU3QwxqGA4mP73,10.30.244.55,64020,192.229.221.95,80,tcp,http,221.8977,782,8768375,RSTO,T,F,0,ShADadttfR,3308,133726,6122,9096879,-,6
1712949264.2154,CymEOl1lrD9yQmAHW9,10.30.244.55,64234,34.104.35.123,80,tcp,http,7.375461,870,2306,SF,T,F,0,ShADTadfF,12,1785,9,2690,-,6
1712949281.45654,CTa22eJfLQHOL7bQb,10.30.222.137,34006,47.251.5.25,8742,tcp,http,19.278869,493,281,SF,T,F,0,ShADTaFdfR,14,2179,6,609,-,6
1712949296.07396,CVHFKaDt5Kmyy8ds7,10.30.222.137,34004,47.251.5.25,8742,tcp,http,20.371524,296,282,SF,T,F,0,ShADTaFfRt,9,1056,4,780,-,6
1712949288.61623,C1oTe64wuE7PU0KL97,10.30.222.137,34008,47.251.5.25,8742,tcp,http,29.623281,208,363,SF,T,F,0,ShADTaFfR,15,1608,5,647,-,6
1712949356.75734,C2JgHu30R4xnCi97qk,10.30.222.137,40722,104.26.6.35,2086,tcp,http,2.201434,837,750,SF,T,F,0,ShADadFtRfR,9,1321,7,1137,-,6
1712949295.78589,Ce1nce4OdKQXqif9il,10.30.222.137,49720,104.26.6.35,2082,tcp,http,1.384272,2898,3352,S1,T,F,0,ShADda,11,3478,9,3828,-,6
1712949489.25583,CoPVkd1uWzrnYYOGy1,10.30.218.139,40156,54.145.235.181,80,tcp,http,110.801459,2010,254,SF,T,F,0,ShADTadfF,10,3962,5,522,-,6
1712949343.49754,CtiC5ZPUudQKtbxFj,10.30.222.137,56082,23.237.60.122,80,tcp,http,1.845445,677,623,S3,T,F,0,ShADadf,6,997,5,891,-,6
1712949358.77759,Cd05fl4Ys7tQjnPkK7,10.30.222.137,40724,104.26.6.35,2086,tcp,http,2.185451,5548,1482,S1,T,F,0,ShADad,11,6128,8,1906,-,6
1712949359.67204,CFDZr5M620t6zZD9b,10.30.222.137,56298,172.67.156.81,2086,tcp,http,8.140105,9553,3128,S1,T,F,0,ShADad,18,10497,17,4020,-,6
1712949662.57332,CsELKg27bjO4gu7rFa,10.30.244.55,64435,192.229.221.95,80,tcp,http,9.495131,200,17215,RSTO,T,F,0,ShADTadfR,18,1368,18,17971,-,6
1712949696.3074,CGpbas4wrs2TFeVlhl,10.30.244.55,64452,92.122.225.211,80,tcp,http,3.477361,82,127,SF,T,F,0,ShADadfF,5,294,5,339,-,6
1712949393.11787,CAOcC813tLYmTYAzDe,10.30.222.137,49844,103.82.219.45,80,tcp,http,313.828759,790,470,SF,T,F,0,ShADTadfF,19,5736,7,858,-,6
1712949706.10344,C3dvRH2kcdMhRfbnWj,10.30.224.195,55133,192.229.221.95,80,tcp,http,3.052524,206,1868,SF,T,F,0,ShADadfFR,9,602,6,2120,-,6
1712949567.65976,CPUMAR1LxCBrg56vZ3,10.30.238.223,43016,54.145.235.181,80,tcp,http,11.83598,679,1234,SF,T,F,0,ShADadfFRR,11,1255,5,1502,-,6
1712949901.73136,Cz6H9W3iHGDA9AfHp7,10.30.222.137,63715,92.123.48.171,80,tcp,http,1.700784,355,582,SF,T,F,0,ShADadfF,5,567,5,794,-,6
1712949716.97717,CYZivF3SXa0DyWIXVg,10.30.234.230,45126,49.0.204.153,80,tcp,http,305.341995,1436,154,SF,T,F,0,ShADadfF,11,2032,4,370,-,6
1712950078.18006,C12rMX2aLqbFQrgdJ9,10.30.254.172,49638,41.175.223.32,80,tcp,http,0.748859,111,168,SF,T,F,0,ShADadfF,5,323,5,380,-,6
1712950074.42454,CmryrP1HjvOKwD9ww,10.30.254.172,49671,192.229.221.95,80,tcp,http,7.344672,284,87201,SF,T,F,0,ShADadfF,36,1736,66,89853,-,6
1712949805.72463,CxygBgJFIrGguk3ma,10.30.222.137,41778,103.235.46.40,80,tcp,http,6.329051,158,1248,S3,T,F,0,ShADTadf,12,1580,6,1584,-,6
1712950337.46865,CLErek3Jk16neSXgbg,10.30.254.172,49833,34.107.221.82,80,tcp,http,3.209546,303,298,SF,T,F,0,ShADadfF,7,607,5,510,-,6
1712950393.92742,CJEZx2aH1w5rmDCg2,10.30.244.55,64621,92.122.225.211,80,tcp,http,1.741386,82,127,SF,T,F,0,ShADadFf,6,334,5,339,-,6
1712950402.66559,C7AvAs3YaEnCbRmKvi,10.30.254.172,49871,34.107.221.82,80,tcp,http,2.868499,303,297,SF,T,F,0,ShADadfF,6,567,5,509,-,6
1712950405.80323,CK89qx12sNuZpHmgac,10.30.254.172,49874,34.107.221.82,80,tcp,http,2.109072,305,216,SF,T,F,0,ShADadfF,7,609,5,428,-,6
1712950659.72325,CqcgJWFCtTXuKxsd1,10.30.254.172,49943,2.20.13.203,80,tcp,http,12.979974,996,22818,RSTR,T,F,0,ShADadr,18,1752,24,23790,-,6
1712950672.74251,C4zL8MB1DMaFz0rYa,10.30.254.172,49945,2.20.13.203,80,tcp,http,7.050579,249,7556,SF,T,F,0,ShADadfF,9,645,9,7928,-,6
1712950742.96387,C348Tf22RUvOjKfaV3,10.30.254.172,49972,23.196.224.209,80,tcp,http,4.976028,498,7552,SF,T,F,0,ShADadfrFr,11,974,13,8084,-,6
1712950747.94016,CMTxpVLu632BVYDNa,10.30.254.172,49974,23.196.224.209,80,tcp,http,1.238866,249,7554,SF,T,F,0,ShADadfF,7,541,9,7926,-,6
1712950798.32212,CqHQKo1u4H5yuswuVf,10.30.254.172,49987,2.20.13.196,80,tcp,http,1.271564,498,7554,SF,T,F,0,ShADadfFrr,10,910,13,8086,-,6
1712950641.35156,CVq5aT1bCVPEtRbFFl,10.30.234.230,48998,49.0.204.153,80,tcp,http,162.152563,1424,154,SF,T,F,0,ShADTadfF,13,4956,6,482,-,6
1712950799.59384,CcmehZ1L1s7rWrkJi4,10.30.254.172,49988,2.20.13.196,80,tcp,http,4.399642,249,7554,SF,T,F,0,ShADadFf,10,685,10,7966,-,6
1712950792.49627,CwtYtm1MpW72GCTXJk,10.30.222.137,47754,45.113.201.237,80,tcp,http,164.265506,1370,806,SF,T,F,0,ShADTadfF,12,4742,6,1142,-,6
1712950958.46455,CcCDA34bZsRZG2pKck,10.30.222.137,64170,192.229.221.95,80,tcp,http,1.836923,254,1265,SF,T,F,0,ShADadfF,5,466,5,1477,-,6
1712951096.95366,CYCXQ63wCQR1Y3tv36,10.30.222.137,34196,47.251.5.25,8742,tcp,http,17.094862,210,318,SF,T,F,0,ShADaFdfRt,12,782,8,1378,-,6
1712950884.93035,CBiVRs4WBce9G48Sta,10.30.222.137,56228,23.237.60.122,80,tcp,http,307.9119,675,9593,SF,T,F,0,ShADadfF,18,1619,11,10173,-,6
1712950981.6919,CakI5j3Rg7au8YHqKk,10.30.222.137,41890,103.235.46.40,80,tcp,http,6.89805,158,1248,S3,T,F,0,ShADadf,8,598,5,1516,-,6
1712951324.69472,CiG5291lWVmEinFSWd,10.30.222.137,40600,180.188.25.47,80,tcp,http,6.839018,661,4277,SF,T,F,0,ShADadfF,10,1205,8,4701,-,6
1712951362.41432,CA3TWP24QGwy5SHYvb,10.30.222.137,50020,103.82.219.45,80,tcp,http,26.130729,790,470,SF,T,F,0,ShADadfF,13,1482,5,738,-,6
1712951384.17235,Ccpwgi2peDyCDUaxrc,10.30.222.137,49944,104.26.6.35,2082,tcp,http,4.644019,2898,3334,SF,T,F,0,ShADdaFf,13,3582,10,3862,-,6
1712951389.22034,CNtKCp32lmlc6yQdOi,10.30.222.137,34252,47.251.5.25,8742,tcp,http,19.16604,296,282,SF,T,F,0,ShADTaFdf,7,972,8,714,-,6
1712951389.45418,Cp3cCg2ADF5pcbxCQ2,10.30.222.137,34254,47.251.5.25,8742,tcp,http,20.255251,493,281,SF,T,F,0,ShADTaFdf,9,2456,8,713,-,6
1712951396.69319,CWDo3s3xLQGMns8bL7,10.30.222.137,34258,47.251.5.25,8742,tcp,http,18.363239,210,318,SF,T,F,0,ShADTaFdf,6,740,8,750,-,6
1712951442.84111,CVn2uU37AJvGseWTjk,10.30.244.55,64744,34.104.35.123,80,tcp,http,7.134205,870,2304,SF,T,F,0,ShADTadfF,13,2236,9,2700,-,6
1712951464.48772,CwEb184A9lFvhxb94j,10.30.222.137,50098,103.82.219.45,80,tcp,http,7.931712,700,454,SF,T,F,0,ShADTadfF,10,2636,6,774,-,6
1712951466.46543,CHRNsp4oeLvD7Cb839,10.30.222.137,50012,104.26.6.35,2082,tcp,http,6.354078,2898,3345,SF,T,F,0,ShADadFf,13,3582,11,3925,-,6
1712951480.57001,CbewcIBQt4ya4mxJ2,10.30.222.137,34318,47.251.5.25,8742,tcp,http,19.861401,210,318,SF,T,F,0,ShADTaFdfR,15,1390,7,698,-,6
1712951481.01637,CorurD1kDbVDizMvjb,10.30.222.137,34312,47.251.5.25,8742,tcp,http,20.877672,296,282,SF,T,F,0,ShADTaFdf,8,1320,8,714,-,6
1712951539.57089,C33UQq2rChisqUHwJ8,10.30.234.230,32862,54.145.235.181,80,tcp,http,2.26574,4199,182,SF,T,F,0,ShADadfF,9,4675,8,606,-,6
1712951541.84188,CQrhVf2XkHDJcdlEX4,10.30.234.230,32872,54.145.235.181,80,tcp,http,2.366386,4070,182,SF,T,F,0,ShADTadfF,8,4494,7,566,-,6
1712951554.25271,CTYxiR1xJUnW2X7iXb,10.30.234.230,39912,94.74.90.138,80,tcp,http,3.283783,3916,182,SF,T,F,0,ShADadfF,10,4452,8,606,-,6
1712951562.20666,CJmGBv4SEjV7QgAZrc,10.30.244.55,64757,34.104.35.123,80,tcp,http,2.048472,399,550,SF,T,F,0,ShADadfFR,7,691,5,762,-,6
1712951562.80107,CwfYPR2GucukZb8jy8,10.30.244.55,64754,79.140.94.18,80,tcp,http,1.760968,82,127,SF,T,F,0,ShADadfF,5,294,5,339,-,6
1712951567.55416,C7B1G43yIA28iBHPw8,10.30.234.230,39920,94.74.90.138,80,tcp,http,3.72779,4098,182,SF,T,F,0,ShADadfF,9,4574,8,606,-,6
1712951571.28674,CLtjCp1OjJS2UaEbzd,10.30.234.230,39922,94.74.90.138,80,tcp,http,2.725649,4170,182,SF,T,F,0,ShADTadfF,9,4646,8,618,-,6
1712951561.78686,C34D023ffBigR7ufQi,10.30.222.137,56408,23.237.60.122,80,tcp,http,23.266278,679,623,SF,T,F,0,ShADadfF,11,1259,4,839,-,6
1712951556.59413,Cls3onXuP8L3n3UD8,10.30.222.137,50056,104.26.6.35,2082,tcp,http,28.580581,2898,3346,SF,T,F,0,ShADadFf,13,3582,11,3926,-,6
1712951593.00725,CX5gyB4jxym0QPdI8,10.30.222.137,50078,104.26.6.35,2082,tcp,http,12.778917,2898,3344,SF,T,F,0,ShADadFf,12,3530,11,3924,-,6
1712951557.49787,CK8f7x1mQLUvWrvnl5,10.30.244.55,64755,142.251.216.67,80,tcp,http,79.564949,1806,807,RSTO,T,F,0,ShADadfTR,11,2283,7,1099,-,6
1712951627.62572,Cxq2k53m7Akp8Lr6Jb,10.30.222.137,34388,47.251.5.25,8742,tcp,http,15.91267,493,281,SF,T,F,0,ShADaFdfRt,10,985,6,882,-,6
1712951626.42128,Cc6JAb2bPsmMUmDbb4,10.30.222.137,41022,8.219.89.234,80,tcp,http,20.970681,532,267,SF,T,F,0,ShADTadfF,15,2916,6,595,-,6
1712951647.8444,CPVXHw2oE5SKerz7Re,10.30.224.195,55717,2.21.98.16,80,tcp,http,3.574034,140,2880,SF,T,F,0,ShADTadFf,8,612,6,3132,-,6
1712951658.14252,Cr4qkB45D2DaILaFVk,10.30.222.137,55724,208.95.112.1,80,tcp,http,5.598793,216,542,SF,T,F,0,ShADadfF,6,536,5,810,-,6
1712951367.2391,ChT7dehqK5TuuI0Bi,10.30.222.137,56486,13.228.133.193,80,tcp,http,6.529837,1721,12721,S3,T,F,0,ShADadf,15,2509,14,13457,-,6
1712951623.52884,C4tPGt4at5BGWRkT11,10.30.222.137,56454,23.237.60.122,80,tcp,http,51.866125,676,322,SF,T,F,0,ShADTadftF,14,2116,5,681,-,6
1712951648.53907,C2xId82qKb99F24xig,10.30.222.137,36964,128.1.248.178,12370,tcp,http,27.38559,173,178,SF,T,F,0,ShADadtFf,8,525,6,608,-,6
1712951643.79534,CKKGY63DaY0WryceHl,10.30.222.137,59614,156.236.118.52,12371,tcp,http,32.129381,174,178,SF,T,F,0,ShADadFf,8,598,6,498,-,6
1712951672.43467,CyOKZG2EzR4qr23OBb,10.30.222.137,50186,104.26.6.35,2082,tcp,http,3.595145,2898,3333,SF,T,F,0,ShADadFf,13,3582,9,3809,-,6
1712951697.55406,Ctce1W10ltD0FlSznb,10.30.224.195,55728,2.20.13.214,80,tcp,http,1.432182,137,1002,SF,T,F,0,ShADadfF,5,349,5,1214,-,6
1712951696.34833,CZh8rn2wFP3kxtX5J4,10.30.222.137,45336,14.22.7.199,80,tcp,http,22.436741,1243,350,SF,T,F,0,ShADadfF,11,1823,4,566,-,6
1712951712.56314,CLRRpcHyOf38yzewd,10.30.222.137,59700,156.236.118.52,12371,tcp,http,6.511175,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1712951700.10096,ClkUMY62l3oP2C3j4,10.30.222.137,50308,103.82.219.45,80,tcp,http,20.181169,786,470,SF,T,F,0,ShADTadfF,12,2212,4,686,-,6
1712951722.80924,CMuft4fHWKw8yPZg9,10.30.224.195,55736,2.20.13.207,80,tcp,http,2.4469,133,767,SF,T,F,0,ShADTadfF,8,864,5,979,-,6
1712951783.63875,C1lm9V0pBB5gxBw1h,10.30.222.137,56636,23.237.60.122,80,tcp,http,11.409727,678,9584,SF,T,F,0,ShADTadfF,20,4446,14,10336,-,6
1712951784.56765,CweuE5rD8cFUFj2Sh,10.30.222.137,50376,103.82.219.45,80,tcp,http,10.703207,788,470,SF,T,F,0,ShADTadfF,8,2788,5,738,-,6
1712951814.4689,CMoF2T1GEcph1lsP14,10.30.222.137,34600,47.251.5.25,8742,tcp,http,19.956386,208,363,SF,T,F,0,ShADTaFdfR,14,1544,5,639,-,6
1712951866.49401,Cil3WT35hLfPUSQhN9,10.30.224.195,55763,2.21.98.16,80,tcp,http,4.247987,140,2880,SF,T,F,0,ShADadFf,8,496,6,3132,-,6
1712951933.82908,CkfHNBSBPTq6B2cDl,10.30.244.55,64816,2.21.98.27,80,tcp,http,1.121143,82,127,SF,T,F,0,ShADadfF,5,294,5,339,-,6
1712951866.8873,CSw61A46TFpjHQ1gxa,10.30.222.137,39808,23.237.196.50,80,tcp,http,124.639832,619,520,SF,T,F,0,ShADTadfF,19,4107,6,848,-,6
1712951862.15106,CCNFYW1kWASwnbln4c,10.30.222.137,45196,103.82.219.84,80,tcp,http,129.376289,695,300,SF,T,F,0,ShADadfF,13,1395,4,516,-,6
1712951742.60916,Cx70LV1a137x8lplgl,10.30.222.137,50258,104.26.6.35,2082,tcp,http,1.509298,2898,3342,S1,T,F,0,ShADadt,11,3490,10,3870,-,6
1712951854.68242,CjWh3c2PXY00FexsCg,10.30.222.137,50442,103.82.219.45,80,tcp,http,5.416723,796,470,S3,T,F,0,ShADTadf,9,2084,5,738,-,6
1712952081.60005,C7eLnv232aH78rLTE9,10.30.224.195,55789,88.221.134.72,80,tcp,http,1.307989,129,1116,SF,T,F,0,ShADadfF,6,381,6,1368,-,6
1712952082.92138,CewWlh3wLBk5LqMLP,10.30.224.195,55790,88.221.134.72,80,tcp,http,7.659603,139,12483,SF,T,F,0,ShADTadfF,14,874,15,13107,-,6
1712952170.1787,CM6rvewIwv1j3jmTj,10.30.244.55,64844,92.122.225.211,80,tcp,http,1.179948,82,127,SF,T,F,0,ShADadfF,5,294,5,339,-,6
1712952079.70399,Cs28Ge1dzJoUzPvCc3,10.30.222.137,52590,103.82.219.81,80,tcp,http,302.680448,609,296,SF,T,F,0,ShADadfF,13,1301,5,564,-,6
1712952081.3044,CKsPkM2Jloe2a4L227,10.30.222.137,50558,103.82.219.45,80,tcp,http,302.301653,696,454,SF,T,F,0,ShADadfF,13,1388,5,722,-,6
1712952382.38538,CMQ306Az778rt6vic,10.30.222.137,58930,124.71.164.124,80,tcp,http,3.549131,415,334,SF,T,F,0,ShADadfF,6,735,6,662,-,6
1712952179.01811,CTcV4E2bV3f2nWHSkf,10.30.222.137,56830,23.237.60.122,80,tcp,http,305.286729,679,9483,SF,T,F,0,ShADTadftF,23,4619,12,11571,-,6
1712952366.94317,CPsaJwg3tiTTHTOo7,10.30.222.137,45688,119.147.179.152,80,tcp,http,301.788074,1017,291,SF,T,F,0,ShADadfF,10,1545,4,507,-,6
1712952879.79093,C2BtSw3XSDHcfq4sgf,10.30.222.137,64956,192.229.221.95,80,tcp,http,6.154425,206,1867,SF,T,F,0,ShADadfF,7,522,6,2119,-,6
1712952927.77904,CSYmBZ1qhLtkpKN2Oh,10.30.234.230,41180,94.74.90.138,80,tcp,http,14.20875,8016,364,SF,T,F,0,ShADTadfF,20,13424,14,1120,-,6
1712952941.78956,CQRcdiSRAvZmytBr3,10.30.238.223,45706,104.192.108.85,80,tcp,http,25.74114,1433,834,SF,T,F,0,ShADTadfF,20,11111,9,1346,-,6
1712952980.45529,CwdbHF2qGB44wlvYu5,10.30.244.55,64917,104.18.20.226,80,tcp,http,2.320488,141,1222,RSTO,T,F,0,ShADTadfR,8,614,5,1434,-,6
1712952984.00442,CP2Q0Gy6AcpvS1uDg,10.30.244.55,64922,104.18.20.226,80,tcp,http,7.689544,259,2113,RSTO,T,F,0,ShADadfR,9,655,6,2365,-,6
